instance_id,workload,seed,adapter,variant,adapter_version,backend_mode,run_status,error_category,capability_absent_observed,correctness_included,transaction_state,partial_update_rate,invalid_commit_rate,stale_write_rate,repair_recall,leak_rate,supersession_consistency,scope_bypass_rate,latency,latency_ms,any_violation,violations,committed_count,operation_count,repair_count
provenance_branch_repair_seed_8,provenance_branch_repair,8,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.140419,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_9,provenance_branch_repair,9,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.145344,1,provenance_closure_violation,0,1,0
mixed_stress_seed_0,mixed_stress,0,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.153616,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_1,mixed_stress,1,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.14174,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_2,mixed_stress,2,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.138371,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_3,mixed_stress,3,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.137553,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_4,mixed_stress,4,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.14006,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_5,mixed_stress,5,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.111786,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_6,mixed_stress,6,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.157995,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_7,mixed_stress,7,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.146457,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_8,mixed_stress,8,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.160477,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_9,mixed_stress,9,MetadataFiltered,MetadataFiltered,controlled-v1,controlled,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.141021,1,atomicity_violation;stale_write_violation,2,6,0
atomic_multi_write_seed_0,atomic_multi_write,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1471.134647,1,atomicity_violation,1,3,0
atomic_multi_write_seed_1,atomic_multi_write,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.799008,1,atomicity_violation,1,3,0
atomic_multi_write_seed_2,atomic_multi_write,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.553812,1,atomicity_violation,1,3,0
atomic_multi_write_seed_3,atomic_multi_write,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.422042,1,atomicity_violation,1,3,0
atomic_multi_write_seed_4,atomic_multi_write,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.40897,1,atomicity_violation,1,3,0
atomic_multi_write_seed_5,atomic_multi_write,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.790602,1,atomicity_violation,1,3,0
atomic_multi_write_seed_6,atomic_multi_write,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.513741,1,atomicity_violation,1,3,0
atomic_multi_write_seed_7,atomic_multi_write,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.993863,1,atomicity_violation,1,3,0
atomic_multi_write_seed_8,atomic_multi_write,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.881683,1,atomicity_violation,1,3,0
atomic_multi_write_seed_9,atomic_multi_write,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.966066,1,atomicity_violation,1,3,0
crash_during_commit_seed_0,crash_during_commit,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.802793,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_1,crash_during_commit,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.475919,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_2,crash_during_commit,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.409407,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_3,crash_during_commit,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.547676,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_4,crash_during_commit,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.640263,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_5,crash_during_commit,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.923897,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_6,crash_during_commit,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.732737,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_7,crash_during_commit,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.926228,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_8,crash_during_commit,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95.40407,1,recovery_consistency_violation,1,4,0
crash_during_commit_seed_9,crash_during_commit,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.167707,1,recovery_consistency_violation,1,4,0
revoke_before_commit_seed_0,revoke_before_commit,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,14.672095,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_1,revoke_before_commit,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,14.032115,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_2,revoke_before_commit,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,15.818862,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_3,revoke_before_commit,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,16.094512,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_4,revoke_before_commit,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,16.588928,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_5,revoke_before_commit,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,16.753594,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_6,revoke_before_commit,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,18.997721,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_7,revoke_before_commit,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.137116,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_8,revoke_before_commit,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,15.64819,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_9,revoke_before_commit,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,14.538472,1,invalid_commit_violation;stale_write_violation,1,4,0
scope_bypass_seed_0,scope_bypass,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.956188,0,,0,4,0
scope_bypass_seed_1,scope_bypass,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.218248,0,,0,4,0
scope_bypass_seed_2,scope_bypass,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.108936,0,,0,4,0
scope_bypass_seed_3,scope_bypass,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.676698,0,,0,4,0
scope_bypass_seed_4,scope_bypass,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.924649,0,,0,4,0
scope_bypass_seed_5,scope_bypass,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.277662,0,,0,4,0
scope_bypass_seed_6,scope_bypass,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.597635,0,,0,4,0
scope_bypass_seed_7,scope_bypass,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.976818,0,,0,4,0
scope_bypass_seed_8,scope_bypass,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.038387,0,,0,4,0
scope_bypass_seed_9,scope_bypass,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.512153,0,,0,4,0
supersession_consistency_seed_0,supersession_consistency,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,27.612519,0,,1,5,0
supersession_consistency_seed_1,supersession_consistency,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,25.892597,0,,1,5,0
supersession_consistency_seed_2,supersession_consistency,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,31.266759,0,,1,5,0
supersession_consistency_seed_3,supersession_consistency,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,23.778287,0,,1,5,0
supersession_consistency_seed_4,supersession_consistency,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,26.590587,0,,1,5,0
supersession_consistency_seed_5,supersession_consistency,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,26.585877,0,,1,5,0
supersession_consistency_seed_6,supersession_consistency,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,29.262095,0,,1,5,0
supersession_consistency_seed_7,supersession_consistency,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,27.152562,0,,1,5,0
supersession_consistency_seed_8,supersession_consistency,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,25.17898,0,,1,5,0
supersession_consistency_seed_9,supersession_consistency,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,26.299209,0,,1,5,0
provenance_chain_repair_seed_0,provenance_chain_repair,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.69165,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_1,provenance_chain_repair,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.15092,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_2,provenance_chain_repair,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.538929,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_3,provenance_chain_repair,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.611437,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_4,provenance_chain_repair,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.698492,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_5,provenance_chain_repair,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.229175,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_6,provenance_chain_repair,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.10171,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_7,provenance_chain_repair,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.925954,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_8,provenance_chain_repair,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.344356,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_9,provenance_chain_repair,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.728987,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_0,provenance_branch_repair,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.30967,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_1,provenance_branch_repair,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.623977,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_2,provenance_branch_repair,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.050702,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_3,provenance_branch_repair,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.423145,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_4,provenance_branch_repair,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.208925,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_5,provenance_branch_repair,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.66426,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_6,provenance_branch_repair,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.741091,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_7,provenance_branch_repair,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.790507,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_8,provenance_branch_repair,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.462756,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_9,provenance_branch_repair,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.616844,1,provenance_closure_violation,0,1,0
mixed_stress_seed_0,mixed_stress,0,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,32.398664,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_1,mixed_stress,1,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,30.377135,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_2,mixed_stress,2,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,30.507604,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_3,mixed_stress,3,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,31.11513,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_4,mixed_stress,4,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,28.67902,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_5,mixed_stress,5,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,29.031212,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_6,mixed_stress,6,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,27.72283,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_7,mixed_stress,7,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,32.390567,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_8,mixed_stress,8,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,30.281912,1,atomicity_violation;stale_write_violation,2,6,0
mixed_stress_seed_9,mixed_stress,9,Mem0,Mem0,mem0-oss-2.0.18,embedded_qdrant,success,,false,true,partial_commit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,31.754279,1,atomicity_violation;stale_write_violation,2,6,0
atomic_multi_write_seed_0,atomic_multi_write,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.080998,,,,,
atomic_multi_write_seed_1,atomic_multi_write,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.070931,,,,,
atomic_multi_write_seed_2,atomic_multi_write,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.064412,,,,,
atomic_multi_write_seed_3,atomic_multi_write,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.064529,,,,,
atomic_multi_write_seed_4,atomic_multi_write,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.064078,,,,,
atomic_multi_write_seed_5,atomic_multi_write,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.06242,,,,,
atomic_multi_write_seed_6,atomic_multi_write,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.061736,,,,,
atomic_multi_write_seed_7,atomic_multi_write,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.062032,,,,,
atomic_multi_write_seed_8,atomic_multi_write,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.062527,,,,,
atomic_multi_write_seed_9,atomic_multi_write,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.060925,,,,,
crash_during_commit_seed_0,crash_during_commit,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.055514,,,,,
crash_during_commit_seed_1,crash_during_commit,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.05607,,,,,
crash_during_commit_seed_2,crash_during_commit,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.054448,,,,,
crash_during_commit_seed_3,crash_during_commit,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.066052,,,,,
crash_during_commit_seed_4,crash_during_commit,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.055415,,,,,
crash_during_commit_seed_5,crash_during_commit,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.055621,,,,,
crash_during_commit_seed_6,crash_during_commit,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.054612,,,,,
crash_during_commit_seed_7,crash_during_commit,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.054982,,,,,
crash_during_commit_seed_8,crash_during_commit,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.06636,,,,,
crash_during_commit_seed_9,crash_during_commit,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.05426,,,,,
revoke_before_commit_seed_0,revoke_before_commit,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.584634,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_1,revoke_before_commit,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.171616,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_2,revoke_before_commit,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.168562,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_3,revoke_before_commit,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.146557,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_4,revoke_before_commit,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.157159,1,invalid_commit_violation;stale_write_violation,1,4,0
